"_time","ac_power","total-cpu-utilization","total-disk-accesses","total-disk-blocks","total-disk-utilization","total-instructions_retired","total-last_level_cache_references","total-memory_bus_transactions","total-unhalted_core_cycles"
"21:44:53 2008-Apr-22","228.0","30.44","2.04","114.29","3.27",816863834,60288018,1630851,827438254
"21:44:54 2008-Apr-22","227.0","30.97",0,0,0,846766591,62498475,1667165,855861677
"21:44:55 2008-Apr-22","228.0","28.80",0,0,0,846940255,62493026,1685590,856015923
"21:44:56 2008-Apr-22","228.0","31.06","13.13","105.05","6.87",817050067,60294652,1641782,827403069
"21:44:57 2008-Apr-22","228.0","28.79","8.82","78.43","5.1",847116664,62518130,1702416,857405811
"21:44:58 2008-Apr-22","228.0","31.84","6.06","96.97","4.85",816774339,60290227,1618731,825837599
"21:44:59 2008-Apr-22","228.0","29.63",0,0,0,823589419,60779925,1631209,832047640
"21:45:00 2008-Apr-22","228.0","30.35",0,0,0,839960235,61980769,1653985,847654951
"21:45:01 2008-Apr-22","228.0","33.08","19.8","443.56","17.82",824779114,60565700,1746704,845908878
"21:45:02 2008-Apr-22","228.5","30.37",0,0,0,818598365,60340612,1622885,829309648
"21:45:03 2008-Apr-22","229.0","30.55",0,0,0,842354605,62159618,1678410,851761784
"21:45:04 2008-Apr-22","228.0","30.26",0,0,0,821257443,60600761,1617394,829312099
"21:45:05 2008-Apr-22","228.0","30.62",0,0,0,842999375,62219130,1679387,854465624
"21:45:06 2008-Apr-22","229.0","31.06","11.76","94.12","7.45",820637778,60578810,1632503,830282002
"21:45:07 2008-Apr-22","227.0","29.63","2.94","62.75","3.14",816929231,60274540,1626543,826359758
"21:45:08 2008-Apr-22","228.0","31.25",0,0,0,846733280,62504678,1675319,858599669
"21:45:09 2008-Apr-22","228.0","29.54",0,0,0,844709422,62347308,1682895,854499932
"21:45:10 2008-Apr-22","227.0","31.15",0,0,0,819126187,60439536,1628858,828177075
"21:45:11 2008-Apr-22","227.0","31.45",2,16,"3.2",817123524,60306487,1649031,827988125
"21:45:12 2008-Apr-22","228.0","30.47","10.78","125.49","7.84",845767464,62416760,1693714,855671272
"21:45:13 2008-Apr-22","228.0","32.28",0,0,0,818283557,60396054,1633447,828381727
"21:45:14 2008-Apr-22","228.0","30.26",0,0,0,817510363,60327206,1617395,826320807
"21:45:15 2008-Apr-22","228.0","30.47",0,0,0,846176943,62442980,1686199,855204231
"21:45:16 2008-Apr-22","227.0","30.26","2.02","24.24","2.42",816953838,60302379,1636273,828668283
"21:45:17 2008-Apr-22","229.0","32.43","11.76","141.18","7.84",818362810,60390318,1639131,827483966
"21:45:18 2008-Apr-22","227.0","29.54",0,0,0,845487288,62398902,1673330,857340323
"21:45:19 2008-Apr-22","228.0","30.47",0,0,0,816849696,60271975,1623974,823702763
"21:45:20 2008-Apr-22","227.0","31.24",0,0,0,816763618,60266781,1614036,825444595
"21:45:21 2008-Apr-22","228.0","32.19","1.98","15.84","1.98",818902211,60447930,1640127,828254083
"21:45:22 2008-Apr-22","228.0","30.62","20.83","291.67","8.75",845210908,62367424,1687717,855456695
"21:45:23 2008-Apr-22","228.0","30.17",0,0,0,816867381,60282269,1628296,825587424
"21:45:24 2008-Apr-22","227.0","29.63",0,0,0,819169505,60465785,1619822,830833210
"21:45:25 2008-Apr-22","228.0","33.34",0,0,0,952583503,62362137,2053113,910589184
"21:45:26 2008-Apr-22","229.0","30.47","9.62","76.92","6.92",816947468,60293327,1642126,828481093
"21:45:27 2008-Apr-22","227.0","30.45","9.86","135.21","7.32",816899031,60288256,1640655,827396620
"21:45:28 2008-Apr-22","228.0","33.24",0,0,0,918155181,59810828,1984199,876151648
"21:45:29 2008-Apr-22","228.0","32.81",0,0,0,947330936,61957567,2058120,905037867
"21:45:30 2008-Apr-22","229.0","32.10",0,0,0,827335423,61034286,1652538,832214131
"21:45:31 2008-Apr-22","228.0","29.55","18.56","156.7","10.72",817161987,60303087,1659684,828543064
"21:45:32 2008-Apr-22","229.0","31.29",12,152,"6.8",831739082,61390550,1676277,841857663
"21:45:33 2008-Apr-22","228.0","30.37",0,0,0,832280804,61411137,1662656,840146003
"21:45:34 2008-Apr-22","228.0","30.44",0,0,0,816643258,60268289,1607183,824109135
"21:45:35 2008-Apr-22","228.0","30.37",0,0,0,838406203,61886673,1682064,849169931
"21:45:36 2008-Apr-22","228.0","31.00","25.74","229.7","16.63",833349144,61158143,1771146,853916866
"21:45:37 2008-Apr-22","228.0","29.05",13,264,"10.8",817297030,60334793,1666922,830511236
"21:45:38 2008-Apr-22","228.0","31.42",0,0,0,817135334,60312711,1638430,827971976
"21:45:39 2008-Apr-22","228.0","29.35",0,0,0,837166615,61789375,1685261,848215219
"21:45:40 2008-Apr-22","228.0","31.33",0,0,0,827348602,61071194,1670113,842348979
"21:45:41 2008-Apr-22","229.0","29.73","0.69","5.52","1.38",817571606,60336386,1665377,831540925
"21:45:42 2008-Apr-22","228.0","30.26","13.27","155.1","9.39",847310473,62554339,1702483,859599897
"21:45:43 2008-Apr-22","228.0","30.35",0,0,0,817032898,60300733,1644508,828840385
"21:45:44 2008-Apr-22","228.0","29.73",0,0,0,816967269,60290991,1621913,826356168
"21:45:45 2008-Apr-22","228.0","30.27",0,0,0,846871375,62518369,1690474,859442296
"21:45:46 2008-Apr-22","229.0","30.26","0.57","4.55","1.36",816880027,60278881,1623537,826354116
"21:45:47 2008-Apr-22","227.0","31.19","27.27","309.09",20,820368103,60327641,1698222,832192641
"21:45:48 2008-Apr-22","227.0","29.44",0,0,0,846976996,62510248,1691069,857506342
"21:45:49 2008-Apr-22","228.0","30.26",0,0,0,834773182,61613801,1657742,842713884
"21:45:50 2008-Apr-22","229.0","29.46",0,0,0,829060541,61191487,1656615,838998724
"21:45:51 2008-Apr-22","227.0","30.47","0.98","7.84","2.35",818166689,60374562,1641533,829685842
"21:45:52 2008-Apr-22","228.0","30.35","21.21","282.83","9.29",846390340,62464831,1702085,859128434
"21:45:53 2008-Apr-22","228.0","31.45",0,0,0,837492973,61809102,1673290,847235709
"21:45:54 2008-Apr-22","228.0","29.46",0,0,0,826362018,60970183,1629520,834966258
"21:45:55 2008-Apr-22","228.0","32.28",0,0,0,818852455,60425046,1641545,829047281
"21:45:56 2008-Apr-22","227.0","30.47",1,8,2,836517891,61734761,1684346,847077959
"21:45:57 2008-Apr-22","228.0","30.44","13.4","140.21","7.84",826188470,60990108,1665562,838817739
"21:45:58 2008-Apr-22","228.0","31.29",0,0,0,846856746,62491907,1678933,857271375
"21:45:59 2008-Apr-22","228.0","30.17",0,0,0,819970120,60511265,1624077,829314812
"21:46:00 2008-Apr-22","227.0","30.45",0,0,0,843634920,62269060,1659792,850464454
"21:46:01 2008-Apr-22","228.0","30.57","1.96","23.53","2.75",820682279,60555517,1632269,829125064
"21:46:02 2008-Apr-22","229.0","31.25","12.37","148.45","9.07",843160547,62235023,1683386,855228153
"21:46:03 2008-Apr-22","227.0","29.54",0,0,0,837036234,61772453,1671802,846518410
"21:46:04 2008-Apr-22","227.0","30.26",0,0,0,827249340,61021334,1638303,825647677
"21:46:05 2008-Apr-22","229.0","30.72",0,0,0,837362532,61780059,1668730,836856849
"21:46:06 2008-Apr-22","229.0","30.52","12.75","101.96","8.63",826150879,60945563,1652380,826162888
"21:46:07 2008-Apr-22","229.0","31.15","16.85","188.76","11.24",838813618,61906079,1693161,844231469
"21:46:08 2008-Apr-22","228.5","29.53",0,0,0,816694219,60272488,1606986,824687769
"21:46:09 2008-Apr-22","228.25","31.06",0,0,0,846921887,62496949,1685887,856643822
"21:46:10 2008-Apr-22","228.0","28.79",0,0,0,816758331,60282530,1621267,827585914
"21:46:11 2008-Apr-22","228.0","30.47","12.75","101.96","8.63",825195622,60899861,1666186,835760052
"21:46:12 2008-Apr-22","229.0","30.35","9.28","90.72","5.36",838897006,61931858,1670771,851795174
"21:46:13 2008-Apr-22","227.0","31.19","3.96","71.29","4.36",817005968,60290137,1638888,827385892
"21:46:14 2008-Apr-22","227.0","30.47",0,0,0,816799902,60283918,1626433,828874161
"21:46:15 2008-Apr-22","227.0","30.47",0,0,0,841494728,62116987,1684965,851689903
"21:46:16 2008-Apr-22","228.0","29.46","24.49","204.08","15.1",822886019,60730098,1670193,835234109
"21:46:17 2008-Apr-22","229.0","29.92","0.97","15.53","0.78",847750720,62537206,1714450,851862550
"21:46:18 2008-Apr-22","227.0","30.37","11.88","134.65","7.52",817543602,60306063,1645247,819089780
"21:46:19 2008-Apr-22","229.0","30.20",0,0,0,827417238,61044739,1658454,828320424
"21:46:20 2008-Apr-22","229.0","29.83",0,0,0,834026939,61532273,1660537,834320999
"21:46:21 2008-Apr-22","229.0","30.20","1.01","8.08","2.83",820789798,60543366,1648381,822228564
"21:46:22 2008-Apr-22","228.0","29.83",0,0,0,844410071,62298005,1676405,844837415
"21:46:23 2008-Apr-22","229.0","33.65","15.15","266.67","8.48",928298900,60565932,2006647,885362484
"21:46:24 2008-Apr-22","229.0","29.54",0,0,0,836737279,61745881,1653023,844743100
"21:46:25 2008-Apr-22","227.0","30.26",0,0,0,826797651,61015484,1651378,836141654
"21:46:26 2008-Apr-22","229.0","31.29","1.01","8.08","1.62",816792394,60261965,1624263,825135431
"21:46:27 2008-Apr-22","227.0","33.46",0,0,0,1048342723,61496737,2414954,956813319
"21:46:28 2008-Apr-22","230.0","31.28",14,152,"8.4",816846069,60294685,1640883,829134617
"21:46:29 2008-Apr-22","228.0","30.47",0,0,0,832114832,61414312,1666649,841446792
"21:46:30 2008-Apr-22","229.0","30.37",0,0,0,831699380,61371320,1664616,842684235
"21:46:31 2008-Apr-22","228.0","29.46","1.02","8.16","2.45",817012323,60300769,1647575,827549323
"21:46:32 2008-Apr-22","228.0","30.47",0,0,0,837140450,61779362,1673807,846377716
"21:46:33 2008-Apr-22","228.0","30.26","13.13","137.37","8.48",827148743,61052060,1665260,838455160
"21:46:34 2008-Apr-22","228.0","30.57",0,0,0,836791843,61760715,1655314,845378375
"21:46:35 2008-Apr-22","228.0","29.46",0,0,0,826859438,61018020,1650285,834966635
"21:46:36 2008-Apr-22","228.0","31.48","0.98","7.84","1.96",817199530,60331198,1629268,826885312
"21:46:37 2008-Apr-22","228.0","30.42",0,0,0,836613487,61741957,1671536,844869612
"21:46:38 2008-Apr-22","227.0","32.94","14.14","153.54","8.08",826988496,61028255,1651631,837322858
"21:46:39 2008-Apr-22","229.0","28.89",0,0,0,836960976,61769930,1664871,846627170
"21:46:40 2008-Apr-22","228.0","30.97",0,0,0,826725411,61012057,1636871,834590497
"21:46:41 2008-Apr-22","228.0","29.52","4.9","39.22","2.75",818849227,60438570,1646497,831390495
"21:46:42 2008-Apr-22","228.0","29.46",0,0,0,845219893,62375696,1680881,854742361
"21:46:43 2008-Apr-22","228.0","31.37",16,168,"10.4",816899646,60299950,1629524,827757638
"21:46:44 2008-Apr-22","230.0","33.35",0,0,0,819594539,60486096,1618361,827458776
"21:46:45 2008-Apr-22","228.0","30.55",0,0,0,836484489,61689555,1661358,837031366
"21:46:46 2008-Apr-22","229.0","31.18",10,80,"7.2",836624528,61717207,1664306,836707913
"21:46:47 2008-Apr-22","228.0","30.72",0,0,0,829113528,60954873,1702940,836379352
"21:46:48 2008-Apr-22","229.0","31.29","21.57","274.51","7.45",821727770,60660354,1660094,833358361
"21:46:49 2008-Apr-22","229.0","30.65",0,0,0,842956119,62177538,1681860,843520524
"21:46:50 2008-Apr-22","229.0","31.09",0,0,0,837327073,61760175,1662280,837269831
"21:46:51 2008-Apr-22","228.0","30.81","23.47","187.76","13.06",817099138,60317860,1650635,828677020
"21:46:52 2008-Apr-22","227.0","31.06",0,0,0,846951842,62503202,1679818,856575293
"21:46:53 2008-Apr-22","229.0","29.78","12.87","134.65","8.32",816991412,60289110,1639014,826925715
"21:46:54 2008-Apr-22","228.0","32.20",0,0,0,816713550,60262456,1611492,824406264
"21:46:55 2008-Apr-22","227.0","30.27",0,0,0,839701529,61970081,1676627,849147326
"21:46:56 2008-Apr-22","228.0","29.46","16.67","133.33","12.59",824086018,60837916,1653999,837654147
"21:46:57 2008-Apr-22","227.0","30.57",0,0,0,837079885,61776962,1673911,846605814
"21:46:58 2008-Apr-22","228.0","31.06","13.73","149.02","7.45",827008447,61042211,1653623,835960598
"21:46:59 2008-Apr-22","227.0","30.37",0,0,0,816755545,60285903,1620485,824583385
"21:47:00 2008-Apr-22","227.5","30.47",0,0,0,840532395,62017517,1660743,847506451
"21:47:01 2008-Apr-22","228.0","29.46","1.01","8.08","2.02",823045923,60747471,1642028,833902290
"21:47:02 2008-Apr-22","227.0","30.47",0,0,0,827784417,61085595,1633749,835828481
"21:47:03 2008-Apr-22","228.0","30.47","12.5","130.77","8.46",806031518,59490485,1622781,816412641
"21:47:04 2008-Apr-22","228.0","30.26",0,0,0,846718696,62495904,1667099,855226108
"21:47:05 2008-Apr-22","228.0","29.64",0,0,0,816785159,60266967,1618251,825613214
"21:47:06 2008-Apr-22","228.0","30.17","0.99","7.92","1.58",846688410,62519587,1677452,859893131
"21:47:07 2008-Apr-22","227.0","29.63",0,0,0,816781956,60270111,1620404,824522515
"21:47:08 2008-Apr-22","228.0","30.17","12.75","149.02","8.63",846978426,62509620,1682645,857362911
"21:47:09 2008-Apr-22","228.0","29.63",0,0,0,816808404,60276701,1622125,825886426
"21:47:10 2008-Apr-22","228.0","30.08",0,0,0,846901377,62496271,1676975,855892527
"21:47:11 2008-Apr-22","228.0","29.73","3.92","31.37","3.14",832025702,61414782,1668976,842088561
"21:47:12 2008-Apr-22","229.0","30.26",0,0,0,831923066,61389459,1662339,841614178
"21:47:13 2008-Apr-22","228.0","30.47","16.16","169.7","9.29",817159323,60319472,1643082,829560922
"21:47:14 2008-Apr-22","228.0","29.46",0,0,0,846769377,62499832,1670260,854401568
"21:47:15 2008-Apr-22","228.0","31.58",0,0,0,833966251,61537327,1661946,842477198
"21:47:16 2008-Apr-22","228.0","30.26","1.01","8.08","2.02",829758469,61248531,1656155,839794357
"21:47:17 2008-Apr-22","229.0","30.47",0,0,0,816848811,60276710,1629455,825321271
"21:47:18 2008-Apr-22","227.0","28.89","21.21","282.83","9.29",817021250,60304669,1633561,826238577
"21:47:19 2008-Apr-22","228.0","30.47",0,0,0,835474786,61655721,1663564,843676739
"21:47:20 2008-Apr-22","229.0","30.35",0,0,0,828138627,61115068,1638821,835243698
"21:47:21 2008-Apr-22","228.0","59.17","0.98","7.84","1.96",1790874286,124665681,3652258,1740106090
"21:47:22 2008-Apr-22","240.0","94.97",0,0,0,2391051549,168967932,4787705,2323896739
"21:47:23 2008-Apr-22","245.0","80.28","14.29","155.1","8.98",2103122261,155556977,4101074,2094149462
"21:47:24 2008-Apr-22","243.0","80.28",0,0,0,2078432732,153692036,4012460,2070187170
"21:47:25 2008-Apr-22","241.0","96.55",0,0,0,2988047823,205431684,6101658,2886093718
"21:47:26 2008-Apr-22","259.0","229.42",15,120,"8.4",5620338973,400594606,11071243,5514184995
"21:47:27 2008-Apr-22","272.0","180.94",0,0,0,4442082451,328896403,8499892,4445560437
"21:47:28 2008-Apr-22","262.0","180.24",13,136,"8.4",4483654199,331957411,8561835,4477194918
"21:47:29 2008-Apr-22","263.0","180.93",0,0,0,4544125676,336474368,8665234,4541673894
"21:47:30 2008-Apr-22","263.0","178.92",0,0,0,4670914363,345888733,8901066,4676486501
"21:47:31 2008-Apr-22","263.0","179.62",10,80,"6.4",4470206227,330958615,8562732,4470476126
"21:47:32 2008-Apr-22","263.0","180.93",0,0,0,4666704172,337568857,9071117,4612280528
"21:47:33 2008-Apr-22","266.0","179.63","14.43","156.7","9.48",4660992800,345153260,8927866,4666564279
"21:47:34 2008-Apr-22","264.0","180.54",0,0,0,4606964027,341169229,8784955,4601884166
"21:47:35 2008-Apr-22","265.0","181.28",0,0,0,4645330835,344051911,8867267,4651236027
"21:47:36 2008-Apr-22","265.0","181.73","4.92","39.34","3.93",4761051932,344561843,9274845,4725553741
"21:47:37 2008-Apr-22","267.0","182.73",0,0,0,4704351428,340259082,9197134,4664296186
"21:47:38 2008-Apr-22","262.0","183.10","108.33","1133.33","73.33",4625019795,342528011,8832970,4630502916
"21:47:39 2008-Apr-22","264.0","180.26",0,0,0,4646654533,344100723,8847784,4636062038
"21:47:40 2008-Apr-22","266.0","178.57",0,0,0,4706358902,348495182,8957631,4698885039
"21:47:41 2008-Apr-22","267.0","180.37","0.88","7.02","2.11",4675299992,346200269,8921040,4669807535
"21:47:42 2008-Apr-22","266.0","180.44",0,0,0,4663369446,345344291,8875560,4654770358
"21:47:43 2008-Apr-22","266.0","181.08","12.28","133.33","7.72",4732089331,342476147,9214479,4678689110
"21:47:44 2008-Apr-22","267.0","179.72",0,0,0,4707355413,348593786,8970805,4699680027
"21:47:45 2008-Apr-22","267.0","179.65",0,0,0,4675792587,346228769,8922181,4670829408
"21:47:46 2008-Apr-22","266.0","179.10","4.65","37.21","3.72",4635652657,343274411,8851274,4628837423
"21:47:47 2008-Apr-22","267.0","184.08",0,0,0,4826257199,341247272,9621588,4729635328
"21:47:48 2008-Apr-22","267.0","181.90","23.81","352.38","11.43",4656438814,344833732,8901334,4662449251
"21:47:49 2008-Apr-22","267.0","178.57",0,0,0,4680705285,346596627,8930582,4680105571
"21:47:50 2008-Apr-22","267.0","180.00",0,0,0,4662667737,345270566,8886341,4672350247
"21:47:51 2008-Apr-22","265.0","180.53","0.88","7.02","2.46",4659487434,345054014,8903656,4674793802
"21:47:52 2008-Apr-22","265.0","179.46",0,0,0,4652765633,344550683,8862956,4657021273
"21:47:53 2008-Apr-22","264.0","181.66","12.39","134.51","8.14",4676862543,338350046,9113698,4642057698
"21:47:54 2008-Apr-22","266.0","179.82",0,0,0,4693036988,347524876,8953360,4705154901
"21:47:55 2008-Apr-22","265.0","178.55",0,0,0,4640203897,343601873,8854932,4647883501
"21:47:56 2008-Apr-22","265.0","181.46","7.14","57.14","11.43",4613953567,341783343,8808429,4604423584
"21:47:57 2008-Apr-22","267.0","184.45",0,0,0,4718605124,333405449,9365572,4626655485
"21:47:58 2008-Apr-22","265.0","179.62",13,136,"7.6",4502487702,333299862,8625762,4501839969
"21:47:59 2008-Apr-22","265.0","180.37",0,0,0,4605458648,340997883,8793695,4597142114
"21:48:00 2008-Apr-22","265.0","179.28",0,0,0,4664336374,345422367,8865488,4668863249
"21:48:01 2008-Apr-22","265.0","180.18","10.89","87.13","6.73",4638077906,343463343,8858891,4650604409
"21:48:02 2008-Apr-22","264.0","179.82",0,0,0,4692898476,347493915,8933998,4704187702
"21:48:03 2008-Apr-22","265.0","178.94","9.9","79.21","4.75",4631365151,342949711,8850842,4642801880
"21:48:04 2008-Apr-22","266.0","182.19",4,72,"4.4",4728156302,342173264,9171556,4686037944
"21:48:05 2008-Apr-22","266.0","178.91",0,0,0,4658122192,344937713,8892652,4665181708
"21:48:06 2008-Apr-22","265.0","180.61",2,16,"2.4",4663264957,345305072,8887732,4675843287
"21:48:07 2008-Apr-22","264.0","181.43",0,0,0,4744755990,343376696,9219871,4711509692
"21:48:08 2008-Apr-22","266.0","183.14","0.99","15.84","0.4",4706299614,340536171,9164686,4664377584
"21:48:09 2008-Apr-22","266.0","178.57","20.37","222.22","14.07",4643231785,343856248,8882174,4653749440
"21:48:10 2008-Apr-22","265.0","181.10",0,0,0,4627677206,342688420,8816770,4633631960
"21:48:11 2008-Apr-22","265.0","179.99",10,80,"6.4",4674491537,346144957,8933710,4690302003
"21:48:12 2008-Apr-22","265.0","179.74",0,0,0,4669948401,345807886,8900633,4676034368
"21:48:13 2008-Apr-22","267.0","180.73",0,0,0,4636992753,343384209,8852946,4638311085
"21:48:14 2008-Apr-22","265.0","180.89","19.8","277.23","7.52",4733025955,342526612,9183563,4692957857
"21:48:15 2008-Apr-22","265.0","179.38",0,0,0,4679006302,346484056,8932351,4688878772
"21:48:16 2008-Apr-22","265.0","180.37","9.9","79.21","7.13",4628930982,342789398,8848108,4639980446
"21:48:17 2008-Apr-22","266.0","178.93",0,0,0,4679228710,346515067,8935044,4692955485
"21:48:18 2008-Apr-22","264.0","184.63",0,0,0,4806540626,339999381,9515946,4716256218
"21:48:19 2008-Apr-22","265.0","180.56","12.87","150.5","8.32",4624374784,342450631,8841093,4616233340
"21:48:20 2008-Apr-22","267.0","179.83",0,0,0,4666226489,345518293,8878435,4657495481
"21:48:21 2008-Apr-22","267.0","179.28",12,96,"7.6",4671603798,345939447,8916448,4665759767
"21:48:22 2008-Apr-22","267.0","180.73",0,0,0,4671175992,345911193,8884784,4663057428
"21:48:23 2008-Apr-22","265.0","179.28",0,0,0,4647602103,344160525,8866214,4636512386
"21:48:24 2008-Apr-22","267.0","180.54","15.84","166.34","10.3",4748824323,343674744,9222221,4691822257
"21:48:25 2008-Apr-22","268.0","180.56",0,0,0,4633918099,343146177,8848271,4625541240
"21:48:26 2008-Apr-22","267.0","179.64",1,8,"2.4",4675576251,346238193,8908205,4667007156
"21:48:27 2008-Apr-22","266.0","179.82",0,0,0,4671136785,345912825,8913495,4662595346
"21:48:28 2008-Apr-22","266.0","181.28",0,0,0,4722140368,341712819,9173604,4661459082
"21:48:29 2008-Apr-22","269.0","183.28","8.78","102.7","5.68",4729545128,342255438,9235243,4690579727
"21:48:30 2008-Apr-22","265.0","178.92",0,0,0,4631427215,342960862,8833073,4623241913
